MovieID,Title,Genres,tmdbID
2559,"King and I, The (1999)",Animation|Children's,47288
2560,Ravenous (1999),Drama|Horror,10212
2561,True Crime (1999),Crime|Thriller,10354
2562,Bandits (1997),Drama,11526
2563,Beauty (1998),Drama,8583
2564,"Empty Mirror, The (1999)",Drama,123728
2565,"King and I, The (1956)",Musical,16520
2566,Doug's 1st Movie (1999),Animation|Children's,16508
2567,EDtv (1999),Comedy,11374
2568,"Mod Squad, The (1999)",Action|Crime,16379
2569,Among Giants (1998),Drama|Romance,125123
2570,"Walk on the Moon, A (1999)",Drama|Romance,28029
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,603
2572,10 Things I Hate About You (1999),Comedy|Romance,4951
2573,Tango (1998),Drama,65749
2574,"Out-of-Towners, The (1999)",Comedy,8970
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,9840
2576,"Love, etc. (1996)",Drama,186705
2577,Metroland (1997),Comedy|Drama,30950
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,70687
2579,Following (1998),Drama,11660
2580,Go (1999),Crime,9430
2581,Never Been Kissed (1999),Comedy|Romance,11355
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,18764
2583,Cookie's Fortune (1999),Mystery,9465
2584,Foolish (1999),Comedy,27455
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,1414
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,49981
2587,Life (1999),Comedy,6522
2589,Friends & Lovers (1999),Comedy|Drama|Romance,114719
2590,Hideous Kinky (1998),Drama,10209
2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),Comedy|Romance,25512
2592,"Joyriders, The (1999)",Drama,143299
2593,"Monster, The (Il Mostro) (1994)",Comedy,22826
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,1902
2595,Photographer (Fotoamator) (1998),Documentary,445590
2596,SLC Punk! (1998),Comedy|Drama,6396
2597,Lost & Found (1999),Comedy|Romance,39964
2598,Pushing Tin (1999),Comedy,12596
2599,Election (1999),Comedy,9451
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,1946
2601,"Little Bit of Soul, A (1998)",Comedy,89522
2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi,42230
2603,Nô (1998),Drama,139445
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,74140
2605,Entrapment (1999),Crime|Thriller,1844
2606,Idle Hands (1999),Comedy|Horror,6552
2607,Get Real (1998),Drama,24584
2608,Heaven (1998),Thriller,213985
2609,"King of Masks, The (Bian Lian) (1996)",Drama,25471
2610,Three Seasons (1999),Drama,4154
2611,"Winslow Boy, The (1998)",Drama,28519
2612,Mildred Pierce (1945),Drama,3309
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,18462
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,28941
2615,My Science Project (1985),Adventure|Sci-Fi,18252
2616,Dick Tracy (1990),Action|Crime,8592
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,564
2618,"Castle, The (1997)",Comedy,13852
2619,Mascara (1999),Drama,140519
2620,This Is My Father (1998),Drama|Romance,25232
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,33194
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,10210
2623,Trippin' (1999),Comedy,53862
2624,After Life (1998),Drama,17962
2625,Black Mask (Hak hap) (1996),Action,9460
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,4927
2627,Endurance (1998),Documentary|Drama,122190
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,1893
2629,"Love Letter, The (1999)",Comedy|Romance,31342
2630,Besieged (L' Assedio) (1998),Drama,44297
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,95627
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,8785
2633,"Mummy, The (1932)",Horror|Romance,15849
2634,"Mummy, The (1959)",Horror,18990
2635,"Mummy's Curse, The (1944)",Horror,29242
2636,"Mummy's Ghost, The (1944)",Horror,29243
2637,"Mummy's Hand, The (1940)",Horror,31498
2638,"Mummy's Tomb, The (1942)",Horror,29239
2639,Mommie Dearest (1981),Drama,15660
2640,Superman (1978),Action|Adventure|Sci-Fi,1924
2641,Superman II (1980),Action|Adventure|Sci-Fi,8536
2642,Superman III (1983),Action|Adventure|Sci-Fi,9531
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,11411
2644,Dracula (1931),Horror,138
2646,House of Dracula (1945),Horror,30793
2647,House of Frankenstein (1944),Horror,3103
2648,Frankenstein (1931),Horror,3035
2649,Son of Frankenstein (1939),Horror,3077
2650,"Ghost of Frankenstein, The (1942)",Horror,3074
2651,Frankenstein Meets the Wolf Man (1943),Horror,3076
2652,"Curse of Frankenstein, The (1957)",Horror,3079
2653,Son of Dracula (1943),Horror,32023
2654,"Wolf Man, The (1941)",Horror,13666
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,29794
2656,Tarantula (1955),Horror|Sci-Fi,9077
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,36685
2658,"Flying Saucer, The (1950)",Sci-Fi,43391
2659,It Came from Hollywood (1982),Comedy|Documentary,30168
2660,"Thing From Another World, The (1951)",Sci-Fi,10785
2661,It Came from Outer Space (1953),Sci-Fi,19483
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,8974
2663,It Came from Beneath the Sea (1955),Sci-Fi,29959
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,11549
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,18158
2666,It Conquered the World (1956),Sci-Fi,27625
2667,"Mole People, The (1956)",Sci-Fi,41516
2668,Swamp Thing (1982),Horror|Sci-Fi,17918
2669,Pork Chop Hill (1959),War,37305
2670,"Run Silent, Run Deep (1958)",War,18784
2671,Notting Hill (1999),Comedy|Romance,509
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1090
2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama,24858
2674,"Loss of Sexual Innocence, The (1999)",Drama,15059
2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,55912
2676,Instinct (1999),Drama|Thriller,12117
2677,Buena Vista Social Club (1999),Documentary,11779
2678,Desert Blue (1999),Drama,41730
2679,Finding North (1999),Drama|Romance,84198
2680,Floating (1997),Drama,100568
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,13533
2682,Limbo (1999),Drama,62676
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,817
2684,Taxman (1999),Comedy|Drama,265966
2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,91598
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,14283
2687,Tarzan (1999),Animation|Children's,37135
2688,"General's Daughter, The (1999)",Drama|Thriller,2275
2689,Get Bruce (1999),Documentary,68426
2690,"Ideal Husband, An (1999)",Comedy,24137
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,10376
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,104
2693,Trekkies (1997),Documentary,15800
2694,Big Daddy (1999),Comedy,9032
2695,"Boys, The (1997)",Drama,13821
2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,9421
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,55955
2698,Zone 39 (1997),Sci-Fi,67067
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,6488
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,9473
2701,Wild Wild West (1999),Action|Sci-Fi|Western,8487
2702,Summer of Sam (1999),Drama,10279
2703,Broken Vessels (1998),Drama,125263
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,2767
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,78568
2706,American Pie (1999),Comedy,2105
2707,Arlington Road (1999),Thriller,1073
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,10239
2709,Muppets From Space (1999),Children's|Comedy,10208
2710,"Blair Witch Project, The (1999)",Horror,2667
2711,My Life So Far (1999),Drama,48958
2712,Eyes Wide Shut (1999),Drama,345
2713,Lake Placid (1999),Horror|Thriller,9825
2714,"Wood, The (1999)",Drama,16158
2715,"Velocity of Gary, The (1998)",Comedy|Romance,133575
2716,Ghostbusters (1984),Comedy|Horror,620
2717,Ghostbusters II (1989),Comedy|Horror,2978
2718,Drop Dead Gorgeous (1999),Comedy,10490
2719,"Haunting, The (1999)",Horror|Thriller,11618
2720,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,332
2721,Trick (1999),Romance,1812
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,8914
2723,Mystery Men (1999),Action|Adventure|Comedy,9824
2724,Runaway Bride (1999),Comedy|Romance,4806
2725,Twin Falls Idaho (1999),Drama,33430
2726,"Killing, The (1956)",Crime|Film-Noir,247
2727,Killer's Kiss (1955),Film-Noir,10056
2728,Spartacus (1960),Drama,967
2729,Lolita (1962),Drama,802
2730,Barry Lyndon (1975),Drama,3175
2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,147
2732,Jules and Jim (Jules et Jim) (1961),Drama,1628
2733,Vibes (1988),Adventure|Comedy,21185
2734,"Mosquito Coast, The (1986)",Drama,11120
2735,"Golden Child, The (1986)",Action|Adventure|Comedy,10136
2736,Brighton Beach Memoirs (1986),Comedy,32060
2737,Assassination (1987),Action,48686
2738,Crimes of the Heart (1986),Comedy|Drama,48259
2739,"Color Purple, The (1985)",Drama,873
2740,"Kindred, The (1986)",Horror,48660
2741,No Mercy (1986),Action|Thriller,26789
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,3934
2743,Native Son (1986),Drama,108312
2744,Otello (1986),Drama,198469
2745,"Mission, The (1986)",Drama,11416
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,10776
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,24452
2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,9710
2749,"Morning After, The (1986)",Drama|Mystery,31924
2750,Radio Days (1987),Comedy|Drama,30890
2751,From the Hip (1987),Comedy,24081
2752,Outrageous Fortune (1987),Comedy|Mystery,20242
2753,"Bedroom Window, The (1987)",Thriller,39074
2754,Deadtime Stories (1987),Horror,66194
2755,Light of Day (1987),Drama,2115
2756,Wanted: Dead or Alive (1987),Action,23599
2757,Frances (1982),Drama,3526
2758,Plenty (1985),Drama,41166
2759,Dick (1999),Comedy,16406
2760,"Gambler, The (A Játékos) (1997)",Drama,197239
2761,"Iron Giant, The (1999)",Animation|Children's,10386
2762,"Sixth Sense, The (1999)",Thriller,745
2763,"Thomas Crown Affair, The (1999)",Action|Thriller,913
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,912
2765,"Acid House, The (1998)",Comedy|Drama,12229
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,67323
2767,Illuminata (1998),Comedy,91076
2768,Stiff Upper Lips (1998),Comedy,89861
2769,"Yards, The (1999)",Crime|Mystery,19457
2770,Bowfinger (1999),Comedy,11353
2771,Brokedown Palace (1999),Drama,17707
2772,Detroit Rock City (1999),Comedy,9781
2773,Alice and Martin (Alice et Martin) (1998),Drama,102489
2774,Better Than Chocolate (1999),Comedy|Romance,18212
2775,Head On (1998),Drama,13817
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary,126996
2777,Cobra (1925),Drama,38715
2778,Never Talk to Strangers (1995),Thriller,48781
2779,Heaven Can Wait (1978),Comedy,12185
2780,"Raven, The (1963)",Comedy|Horror,29056
2781,"Tingler, The (1959)",Horror,26857
2782,Pit and the Pendulum (1961),Horror,28501
2783,"Tomb of Ligeia, The (1965)",Horror,29030
2784,"Masque of the Red Death, The (1964)",Horror,25319
2785,Tales of Terror (1962),Horror,29074
2786,Haunted Honeymoon (1986),Comedy,24103
2787,Cat's Eye (1985),Horror,10552
2788,And Now for Something Completely Different (1971),Comedy,9267
2789,Damien: Omen II (1978),Horror,10766
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,10768
2791,Airplane! (1980),Comedy,813
2792,Airplane II: The Sequel (1982),Comedy,2665
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror,9406
2794,European Vacation (1985),Comedy,11418
2795,Vacation (1983),Comedy,11153
2796,Funny Farm (1988),Comedy,14170
2797,Big (1988),Comedy|Fantasy,2280
2798,Problem Child (1990),Comedy,11077
2799,Problem Child 2 (1991),Comedy,28597
2800,Little Nemo: Adventures in Slumberland (1992),Animation|Children's,22611
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,39780
2802,Tequila Sunrise (1988),Action|Romance|Thriller,10396
2803,"Pelican Brief, The (1993)",Thriller,9944
2804,"Christmas Story, A (1983)",Comedy|Drama,850
2805,Mickey Blue Eyes (1999),Comedy|Romance,10154
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,10342
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,10366
2808,Universal Soldier (1992),Action|Sci-Fi,9349
2809,Love Stinks (1999),Comedy,15122
2810,Perfect Blue (1997),Animation|Mystery,10494
2811,With Friends Like These... (1998),Comedy,126152
2812,In Too Deep (1999),Action|Thriller,22314
2813,"Source, The (1999)",Documentary,51679
2814,"Bat, The (1959)",Horror,35813
2815,Iron Eagle (1986),Action|War,11037
2816,Iron Eagle II (1988),Action|War,11955
2817,Aces: Iron Eagle III (1992),Action|War,2038
2818,Iron Eagle IV (1995),Action|War,28737
2819,Three Days of the Condor (1975),Thriller,11963
2820,Hamlet (1964),Drama,141489
2821,Male and Female (1919),Adventure|Drama,53761
2822,Medicine Man (1992),Adventure|Romance,9096
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama,91893
2824,On the Ropes (1999),Documentary,113273
2825,Rosie (1998),Drama,103793
2826,"13th Warrior, The (1999)",Action|Horror|Thriller,1911
2827,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,2900
2828,Dudley Do-Right (1999),Children's|Comedy,17709
2829,"Muse, The (1999)",Comedy|Drama,37718
2830,Cabaret Balkan (Bure Baruta) (1998),Drama,47144
2831,"Dog of Flanders, A (1999)",Drama,104896
2832,"Lost Son, The (1999)",Drama,30964
2833,Lucie Aubrac (1997),Romance|War,52366
2834,"Very Thought of You, The (1998)",Comedy|Romance,6373
2835,Chill Factor (1999),Action|Thriller,2162
2836,Outside Providence (1999),Comedy,14578
2837,Bedrooms & Hallways (1998),Comedy|Romance,40694
2838,I Woke Up Early the Day I Died (1998),Comedy,4338
2839,West Beirut (West Beyrouth) (1998),Drama,49184
2840,Stigmata (1999),Thriller,10307
2841,Stir of Echoes (1999),Thriller,11601
2842,Best Laid Plans (1999),Crime|Drama,18621
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,1075
2844,"Minus Man, The (1999)",Drama|Mystery,21719
2845,White Boys (1999),Drama,40879
2846,"Adventures of Milo and Otis, The (1986)",Children's,47951
2847,Only Angels Have Wings (1939),Drama,43832
2848,Othello (1952),Drama,47697
2849,Queens Logic (1991),Comedy|Drama,49792
2850,Public Access (1993),Drama|Thriller,77064
2852,"Soldier's Story, A (1984)",Drama,26522
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror,23761
2854,Don't Look in the Basement! (1973),Horror,24097
2855,Nightmares (1983),Horror,42114
2856,I Saw What You Did (1965),Thriller,28295
2857,Yellow Submarine (1968),Animation|Musical,12105
2858,American Beauty (1999),Comedy|Drama,14
2859,Stop Making Sense (1984),Documentary,24128
2860,Blue Streak (1999),Comedy,11001
2861,For Love of the Game (1999),Comedy|Drama,10390
2862,Caligula (1980),Drama,9453
2863,"Hard Day's Night, A (1964)",Comedy|Musical,704
2864,Splendor (1999),Comedy,35122
2865,Sugar Town (1999),Comedy,142132
2866,"Buddy Holly Story, The (1978)",Drama,24153
2867,Fright Night (1985),Comedy|Horror,11797
2868,Fright Night Part II (1989),Horror,18086
2869,"Separation, The (La Séparation) (1994)",Drama,124475
2870,Barefoot in the Park (1967),Comedy,17887
2871,Deliverance (1972),Adventure|Thriller,10669
2872,Excalibur (1981),Action|Drama|Fantasy|Romance,11527
2873,Lulu on the Bridge (1998),Drama|Mystery|Romance,42848
2874,"Pajama Game, The (1957)",Comedy,40867
2875,Sommersby (1993),Drama|Mystery|Romance,1049
2876,Thumbelina (1994),Animation|Children's,28032
2877,Tommy (1975),Drama|Musical,11326
2878,Hell Night (1981),Horror,28377
2879,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,10975
2880,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,10974
2881,Double Jeopardy (1999),Action|Thriller,10398
2882,Jakob the Liar (1999),Drama,2290
2883,Mumford (1999),Comedy,24071
2884,Dog Park (1998),Comedy|Romance,62994
2885,Guinevere (1999),Drama|Romance,60994
2886,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy,16112
2887,Simon Sez (1999),Drama,32305
2888,Drive Me Crazy (1999),Comedy|Romance,14429
2889,"Mystery, Alaska (1999)",Comedy,15198
2890,Three Kings (1999),Drama|War,6415
2891,"Happy, Texas (1999)",Comedy,24066
2892,New Rose Hotel (1998),Action|Drama,21430
2893,Plunkett & MaCleane (1999),Action|Drama,10381
2894,Romance (1999),Drama|Romance,171982
2895,Napoleon and Samantha (1972),Adventure,42486
2896,Alvarez Kelly (1966),Western,60285
2897,And the Ship Sails On (E la nave va) (1984),Comedy|War,5622
2898,"Dark Half, The (1993)",Horror|Mystery,10349
2899,Gulliver's Travels (1939),Adventure|Animation|Children's,42518
2900,Monkey Shines (1988),Horror|Sci-Fi,29787
2901,Phantasm (1979),Horror|Sci-Fi,9638
2902,Psycho II (1983),Horror|Thriller,10576
2903,Psycho III (1986),Horror|Thriller,12662
2904,Rain (1932),Drama,61369
2905,Sanjuro (1962),Action|Adventure,11712
2906,Random Hearts (1999),Drama|Romance,12618
2907,Superstar (1999),Comedy,13824
2908,Boys Don't Cry (1999),Drama,226
2909,"Five Wives, Three Secretaries and Me (1998)",Documentary,288772
2910,"Ennui, L' (1998)",Drama|Romance,55107
2911,"Grandfather, The (El Abuelo) (1998)",Drama,69851
2912,"Limey, The (1999)",Action|Crime|Drama,10388
2913,"Mating Habits of the Earthbound Human, The (1998)",Comedy,17198
2914,Molly (1999),Comedy|Drama,44857
2915,Risky Business (1983),Comedy,9346
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,861
2917,Body Heat (1981),Crime|Thriller,14412
2918,Ferris Bueller's Day Off (1986),Comedy,9377
2919,Year of Living Dangerously (1982),Drama|Romance,11541
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,2457
2921,High Plains Drifter (1972),Western,11901
2922,Hang 'em High (1967),Western,4929
2923,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,85325
2924,Drunken Master (Zui quan) (1979),Action|Comedy,11230
2925,"Conformist, The (Il Conformista) (1970)",Drama,8416
2926,Hairspray (1988),Comedy|Drama,11054
2927,Brief Encounter (1946),Drama|Romance,851
2928,"Razor's Edge, The (1984)",Drama,24453
2929,Reds (1981),Drama,18254
2930,Return with Honor (1998),Documentary,56235
2931,Time of the Gypsies (Dom za vesanje) (1989),Drama,20123
2932,Days of Heaven (1978),Drama,16642
2933,"Fire Within, The (Le Feu Follet) (1963)",Drama,2593
2934,"Love Bewitched, A (El Amor Brujo) (1986)",Musical,42020
2935,"Lady Eve, The (1941)",Comedy|Romance,3086
2936,Sullivan's Travels (1942),Comedy,16305
2937,"Palm Beach Story, The (1942)",Comedy,32255
2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,48797
2939,Niagara (1953),Drama|Thriller,19997
2940,Gilda (1946),Film-Noir,3767
2941,South Pacific (1958),Musical|Romance|War,17352
2942,Flashdance (1983),Drama|Romance,535
2943,Indochine (1992),Drama|Romance,2731
2944,"Dirty Dozen, The (1967)",Action|War,1654
2945,Mike's Murder (1984),Mystery,31043
2946,Help! (1965),Comedy|Musical,14831
2947,Goldfinger (1964),Action,658
2948,From Russia with Love (1963),Action,657
2949,Dr. No (1962),Action,646
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,5689
2951,"Fistful of Dollars, A (1964)",Action|Western,391
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,8052
2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,772
2954,Penitentiary (1979),Drama,65448
2955,Penitentiary II (1982),Drama,65452
